,ep_team_name,nhl_team_name,roster_team_x,roster_team_y,date,from_team,to_team,link,player,playerId,playerName
0,SK Lejon,,,,2016-10-09,SK Lejon,Clemensnäs HC,https://www.eliteprospects.com/player/17831/linus-karlsson,Linus Karlsson,8481024,Linus Karlsson
1,Waterloo Wolves U16 AAA,,,,2014-07-09,Waterloo Wolves U16 AAA,Soo Greyhounds,https://www.eliteprospects.com/player/269859/boris-katchouk,Boris Katchouk,8479383,Boris Katchouk
2,Waterloo Wolves U16 AAA,,,,2014-05-09,Waterloo Wolves U16 AAA,Windsor Spitfires,https://www.eliteprospects.com/player/240108/logan-stanley,Logan Stanley,8479378,Logan Stanley
3,Genève-Servette HC,,,,2024-06-27,Genève-Servette HC,Retired,https://www.eliteprospects.com/player/11480/daniel-winnik,Daniel Winnik,8471476,Daniel Winnik
4,Genève-Servette HC,,,,2024-03-14,Genève-Servette HC,Unknown,https://www.eliteprospects.com/player/3197/valtteri-filppula,Valtteri Filppula,8470047,Valtteri Filppula
5,Genève-Servette HC,,,,2023-10-25,Genève-Servette HC,Lausanne HC,https://www.eliteprospects.com/player/60736/henrik-haapala,Henrik Haapala,8480164,Henrik Haapala
6,Genève-Servette HC,,,,2023-10-04,Genève-Servette HC,HC Vítkovice,https://www.eliteprospects.com/player/11949/yohann-auvitu,Yohann Auvitu,8479483,Yohann Auvitu
7,Genève-Servette HC,,,,2023-05-11,Genève-Servette HC,Luleå HF,https://www.eliteprospects.com/player/4008/linus-omark,Linus Omark,8474059,Linus Omark
8,Genève-Servette HC,,,,2021-08-05,Genève-Servette HC,SC Bern,https://www.eliteprospects.com/player/34828/joel-vermin,Joël Vermin,8477326,Joel Vermin
9,Genève-Servette HC,,,,2021-07-05,Genève-Servette HC,Luleå HF,https://www.eliteprospects.com/player/4008/linus-omark,Linus Omark,8474059,Linus Omark
10,Genève-Servette HC,,,,2020-06-11,Genève-Servette HC,Retired,https://www.eliteprospects.com/player/19230/tommy-wingels,Tommy Wingels,8474739,Tommy Wingels
11,Genève-Servette HC,,,,2019-09-23,Genève-Servette HC,Ontario Reign,https://www.eliteprospects.com/player/16499/lance-bouma,Lance Bouma,8474642,Lance Bouma
12,Genève-Servette HC,,,,2019-08-02,Genève-Servette HC,HC Sierre,https://www.eliteprospects.com/player/12299/goran-bezina,Goran Bezina,8468107,Goran Bezina
13,Genève-Servette HC,,,,2019-04-11,Genève-Servette HC,Lausanne HC,https://www.eliteprospects.com/player/11683/cody-almond,Cody Almond,8474042,Cody Almond
14,Genève-Servette HC,,,,2018-06-08,Genève-Servette HC,Mora IK,https://www.eliteprospects.com/player/16456/michael-keranen,Michael Keränen,8477923,Michael Keranen
15,Genève-Servette HC,,,,2018-05-04,Genève-Servette HC,Avtomobilist Yekaterinburg,https://www.eliteprospects.com/player/14394/stephane-da-costa,Stéphane Da Costa,8476205,Stephane Da Costa
16,Genève-Servette HC,,,,2018-01-24,Genève-Servette HC,Columbus Blue Jackets,https://www.eliteprospects.com/player/9216/nathan-gerbe,Nathan Gerbe,8471804,Nathan Gerbe
17,Genève-Servette HC,,,,2017-07-21,Genève-Servette HC,HC Fribourg-Gottéron,https://www.eliteprospects.com/player/8562/jim-slater,Jim Slater,8470289,Jim Slater
18,Genève-Servette HC,,,,2016-10-03,Genève-Servette HC,Retired,https://www.eliteprospects.com/player/11417/mike-santorelli,Mike Santorelli,8471390,Mike Santorelli
19,Genève-Servette HC,,,,2016-06-23,Genève-Servette HC,Medvescak Zagreb,https://www.eliteprospects.com/player/12299/goran-bezina,Goran Bezina,8468107,Goran Bezina
20,Genève-Servette HC,,,,2016-05-31,Genève-Servette HC,HC Ambrì-Piotta,https://www.eliteprospects.com/player/11721/matt-d-agostini,Matt D'Agostini,8471851,Matt D'Agostini
21,Genève-Servette HC,,,,2016-05-24,Genève-Servette HC,Ottawa Senators,https://www.eliteprospects.com/player/9199/tom-pyatt,Tom Pyatt,8471768,Tom Pyatt
22,Genève-Servette HC,,,,2016-01-04,Genève-Servette HC,HC Davos,https://www.eliteprospects.com/player/6670/alexandre-picard,Alexandre Picard,8471221,Alexandre Picard (born Oct 1985)
23,Genève-Servette HC,,,,2015-07-14,Genève-Servette HC,Retired,https://www.eliteprospects.com/player/5372/taylor-pyatt,Taylor Pyatt,8467881,Taylor Pyatt
24,Genève-Servette HC,,,,2014-07-15,Genève-Servette HC,New York Rangers,https://www.eliteprospects.com/player/8999/matthew-lombardi,Matthew Lombardi,8468695,Matthew Lombardi
25,Genève-Servette HC,,,,2014-07-08,Genève-Servette HC,Minnesota Wild,https://www.eliteprospects.com/player/11683/cody-almond,Cody Almond,8474042,Cody Almond
26,Genève-Servette HC,,,,2014-06-03,Genève-Servette HC,Ässät,https://www.eliteprospects.com/player/10625/garrett-stafford,Garrett Stafford,8471011,Garrett Stafford
27,Genève-Servette HC,,,,2014-05-16,Genève-Servette HC,Luleå HF,https://www.eliteprospects.com/player/4279/lennart-petrell,Lennart Petrell,8471402,Lennart Petrell
28,Genève-Servette HC,,,,2014-04-23,Genève-Servette HC,Dynamo Moskva,https://www.eliteprospects.com/player/11335/kaspars-daugavins,Kaspars Daugavins,8473484,Kaspars Daugavins
29,Genève-Servette HC,,,,2013-12-20,Genève-Servette HC,Traktor Chelyabinsk,https://www.eliteprospects.com/player/9519/ian-white,Ian White,8470273,Ian White
30,Genève-Servette HC,,,,2013-10-18,Genève-Servette HC,EV Zug,https://www.eliteprospects.com/player/8595/tobias-stephan,Tobias Stephan,8470266,Tobias Stephan
31,Genève-Servette HC,,,,2013-07-29,Genève-Servette HC,HIFK,https://www.eliteprospects.com/player/2689/tony-salmelainen,Tony Salmelainen,8467914,Tony Salmelainen
32,Genève-Servette HC,,,,2013-07-19,Genève-Servette HC,ZSC Lions,https://www.eliteprospects.com/player/11763/ryan-keller,Ryan Keller,8471972,Ryan Keller
33,Genève-Servette HC,,,,2013-06-27,Genève-Servette HC,Medvescak Zagreb,https://www.eliteprospects.com/player/11891/mathieu-carle,Mathieu Carle,8473438,Mathieu Carle
34,Genève-Servette HC,,,,2013-06-17,Genève-Servette HC,HIFK,https://www.eliteprospects.com/player/8755/rico-fata,Rico Fata,8467333,Rico Fata
35,Genève-Servette HC,,,,2012-11-15,Genève-Servette HC,HC Lugano,https://www.eliteprospects.com/player/9434/dan-fritsche,Dan Fritsche,8470639,Dan Fritsche
36,Genève-Servette HC,,,,2011-10-14,Genève-Servette HC,Unknown,https://www.eliteprospects.com/player/5868/miloslav-horava,Miloslav Horava,8447959,Miloslav Horava
37,Genève-Servette HC,,,,2011-09-08,Genève-Servette HC,Pittsburgh Penguins,https://www.eliteprospects.com/player/5214/richard-park,Richard Park,8460541,Richard Park
38,Genève-Servette HC,,,,2010-12-08,Genève-Servette HC,Wilkes-Barre/Scranton Penguins,https://www.eliteprospects.com/player/9428/bryan-lerg,Bryan Lerg,8474516,Bryan Lerg
39,Genève-Servette HC,,,,2010-06-01,Genève-Servette HC,OHK Dynamo Moskva,https://www.eliteprospects.com/player/8654/juraj-kolnik,Juraj Kolnik,8467974,Juraj Kolnik
40,Genève-Servette HC,,,,2009-06-17,Genève-Servette HC,SC Bern,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,Jean-Pierre Vigier,8468443,Jean-Pierre Vigier
41,Genève-Servette HC,,,,2009-05-21,Genève-Servette HC,Dynamo Minsk,https://www.eliteprospects.com/player/4520/byron-ritchie,Byron Ritchie,8462197,Byron Ritchie
42,Genève-Servette HC,,,,2009-04-07,Genève-Servette HC,HC Fribourg-Gottéron,https://www.eliteprospects.com/player/8785/serge-aubin,Serge Aubin,8460649,Serge Aubin
43,Brampton Beast,,,,2018-10-11,Brampton Beast,Jacksonville IceMen,https://www.eliteprospects.com/player/11039/kris-newbury,Kris Newbury,8470232,Kris Newbury
44,Brampton Beast,,,,2018-03-08,Brampton Beast,Toledo Walleye,https://www.eliteprospects.com/player/30036/jamie-doornbosch,Jamie Doornbosch,8475990,Jamie Doornbosch
45,Brampton Beast,,,,2016-12-19,Brampton Beast,Fehérvár AV19,https://www.eliteprospects.com/player/11585/mike-vernace,Mike Vernace,8471413,Mike Vernace
46,Brampton Beast,,,,2016-10-11,Brampton Beast,St. John's IceCaps,https://www.eliteprospects.com/player/45404/david-broll,David Broll,8476304,David Broll
47,Brampton Beast,,,,2016-05-08,Brampton Beast,Nottingham Panthers,https://www.eliteprospects.com/player/32735/jeff-brown,Jeff Brown,8445700,Jeff Brown
48,Brampton Beast,,,,2015-10-01,Brampton Beast,Nottingham Panthers,https://www.eliteprospects.com/player/13407/david-ling,David Ling,8459602,David Ling
49,Brampton Beast,,,,2015-03-03,Brampton Beast,Retired,https://www.eliteprospects.com/player/11264/phil-oreskovic,Phil Oreskovic,8471746,Phil Oreskovic
50,Brampton Beast,,,,2014-02-05,Brampton Beast,Kölner Haie,https://www.eliteprospects.com/player/13510/rob-collins,Rob Collins,8469994,Rob Collins
51,Port Huron Icehawks,,,,2010-07-26,Port Huron Icehawks,Wheeling Nailers,https://www.eliteprospects.com/player/9446/kris-vernarsky,Kris Vernarsky,8468531,Kris Vernarsky
52,Port Huron Icehawks,,,,2010-01-18,Port Huron Icehawks,Idaho Steelheads,https://www.eliteprospects.com/player/33848/steve-oleksy,Steve Oleksy,8476162,Steve Oleksy
53,Toronto Titans U18 AAA,,,,2016-07-09,Toronto Titans U18 AAA,Barrie Colts,https://www.eliteprospects.com/player/399243/tyler-tucker,Tyler Tucker,8481006,Tyler Tucker
54,Clemensnäs HC,,,,2012-09-14,Clemensnäs HC,Bodens HF,https://www.eliteprospects.com/player/17831/linus-karlsson,Linus Karlsson,8481024,Linus Karlsson
55,Niagara University,,,,,,,,,,
56,Halton Hurricanes U16 AAA,,,,2013-08-16,Halton Hurricanes U16 AAA,Owen Sound Attack,https://www.eliteprospects.com/player/238745/michael-mcniven,Michael McNiven,8478933,Michael McNiven
57,Halton Hurricanes U16 AAA,,,,2011-08-21,Halton Hurricanes U16 AAA,Guelph Storm,https://www.eliteprospects.com/player/117018/jason-dickinson,Jason Dickinson,8477450,Jason Dickinson
58,San Francisco Bulls,,,,,,,,,,
59,Ottawa Jr. 67s U16 AAA,,,,2014-07-03,Ottawa Jr. 67s U16 AAA,Plymouth Whalers,https://www.eliteprospects.com/player/245965/will-bitten,Will Bitten,8479375,William Bitten
60,No team,,,,2024-07-30,No team,Retired,https://www.eliteprospects.com/player/3656/eric-staal,Eric Staal,8470595,Eric Staal
61,No team,,,,2024-07-29,No team,Guildford Phoenix,https://www.eliteprospects.com/player/177344/scott-bailey,Scott Bailey,8459048,Scott Bailey
62,No team,,,,2024-06-27,No team,Retired,https://www.eliteprospects.com/player/8615/pavel-datsyuk,Pavel Datsyuk,8467514,Pavel Datsyuk
63,No team,,,,2024-05-29,No team,Spartak Moskva,https://www.eliteprospects.com/player/228366/adam-ruzicka,Adam Ruzicka,8480008,Adam Ruzicka
64,No team,,,,2024-03-20,No team,San Jose Barracuda,https://www.eliteprospects.com/player/11116/akim-aliu,Akim Aliu,8474049,Akim Aliu
65,No team,,,,2024-03-18,No team,Retired,https://www.eliteprospects.com/player/12517/wayne-simmonds,Wayne Simmonds,8474190,Wayne Simmonds
66,No team,,,,2024-03-13,No team,Florida Everblades,https://www.eliteprospects.com/player/161290/josh-ho-sang,Josh Ho-Sang,8477959,Joshua Ho-Sang
67,No team,,,,2024-03-12,No team,Henderson Silver Knights,https://www.eliteprospects.com/player/49315/ryan-dzingel,Ryan Dzingel,8476288,Ryan Dzingel
68,No team,,,,2024-02-14,No team,HC Lugano,https://www.eliteprospects.com/player/37796/matt-tennyson,Matt Tennyson,8476807,Matt Tennyson
69,No team,,,,2024-02-01,No team,Belfast Giants,https://www.eliteprospects.com/player/186413/blake-speers,Blake Speers,8478480,Blake Speers
70,No team,,,,2024-01-30,No team,IFK Tumba,https://www.eliteprospects.com/player/183/jonathan-hedstrom,Jonathan Hedström,8466345,Jonathan Hedstrom
71,No team,,,,2024-01-30,No team,HK Poprad,https://www.eliteprospects.com/player/13538/viktor-svedberg,Viktor Svedberg,8477300,Viktor Svedberg
72,No team,,,,2024-01-28,No team,HC Sparta Praha,https://www.eliteprospects.com/player/15390/zack-kassian,Zack Kassian,8475178,Zack Kassian
73,No team,,,,2024-01-27,No team,Colorado Avalanche,https://www.eliteprospects.com/player/8903/zach-parise,Zach Parise,8470610,Zach Parise
74,No team,,,,2024-01-23,No team,Chamonix,https://www.eliteprospects.com/player/38672/daniil-tarasov,Daniil Tarasov,8476549,Daniil Tarasov (born 1991)
75,No team,,,,2024-01-22,No team,Edmonton Oilers,https://www.eliteprospects.com/player/8541/corey-perry,Corey Perry,8470621,Corey Perry
76,No team,,,,2024-01-17,No team,Milwaukee Admirals,https://www.eliteprospects.com/player/11253/cody-hodgson,Cody Hodgson,8474570,Cody Hodgson
77,No team,,,,2024-01-15,No team,Dundas Real McCoys,https://www.eliteprospects.com/player/11732/sean-bentivoglio,Sean Bentivoglio,8473905,Sean Bentivoglio
78,No team,,,,2024-01-14,No team,Newfoundland Growlers,https://www.eliteprospects.com/player/73557/terry-ryan,Terry Ryan,8462039,Terry Ryan
79,No team,,,,2024-01-11,No team,Dresdner Eislöwen,https://www.eliteprospects.com/player/17503/justin-florek,Justin Florek,8475845,Justin Florek
80,No team,,,,2024-01-11,No team,Dresdner Eislöwen,https://www.eliteprospects.com/player/33251/travis-turnbull,Travis Turnbull,8475102,Travis Turnbull
81,No team,,,,2024-01-10,No team,Florida Everblades,https://www.eliteprospects.com/player/11737/charles-linglet,Charles Linglet,8470370,Charles Linglet
82,No team,,,,2024-01-09,No team,EC Salzburg,https://www.eliteprospects.com/player/38226/cameron-schilling,Cameron Schilling,8476799,Cameron Schilling
83,No team,,,,2024-01-06,No team,Ontario Reign,https://www.eliteprospects.com/player/25790/aaron-dell,Aaron Dell,8477180,Aaron Dell
84,No team,,,,2024-01-04,No team,Wilkes-Barre/Scranton Penguins,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,Jesse Puljujärvi,8479344,Jesse Puljujarvi
85,No team,,,,2024-01-03,No team,Indy Fuel,https://www.eliteprospects.com/player/36711/brett-bulmer,Brett Bulmer,8475757,Brett Bulmer
86,No team,,,,2024-01-02,No team,Hartford Wolf Pack,https://www.eliteprospects.com/player/9300/artyom-anisimov,Artyom Anisimov,8473573,Artem Anisimov
87,No team,,,,2024-01-02,No team,Kölner Haie,https://www.eliteprospects.com/player/94254/patrick-sieloff,Patrick Sieloff,8476890,Patrick Sieloff
88,No team,,,,2024-01-01,No team,Eisbären Regensburg,https://www.eliteprospects.com/player/9402/david-booth,David Booth,8471266,David Booth
89,No team,,,,2023-12-31,No team,Idaho Steelheads,https://www.eliteprospects.com/player/14184/jeremy-yablonski,Jeremy Yablonski,8468158,Jeremy Yablonski
90,No team,,,,2023-12-28,No team,Washington Capitals,https://www.eliteprospects.com/player/197561/ethan-bear,Ethan Bear,8478451,Ethan Bear
91,No team,,,,2023-12-27,No team,Torpedo Nizhny Novgorod,https://www.eliteprospects.com/player/8625/nikolai-khabibulin,Nikolai Khabibulin,8459140,Nikolai Khabibulin
92,No team,,,,2023-12-22,No team,Lukko,https://www.eliteprospects.com/player/40999/christopher-gibson,Christopher Gibson,8476444,Christopher Gibson
93,No team,,,,2023-12-18,No team,Laval Rocket,https://www.eliteprospects.com/player/45422/kasimir-kaskisuo,Kasimir Kaskisuo,8479288,Kasimir Kaskisuo
94,No team,,,,2023-12-16,No team,Jacksonville Icemen,https://www.eliteprospects.com/player/31274/jerry-d-amigo,Jerry D'Amigo,8475309,Jerry D'Amigo
95,No team,,,,2023-12-12,No team,HC Lugano,https://www.eliteprospects.com/player/84092/john-quenneville,John Quenneville,8477961,John Quenneville
96,No team,,,,2023-12-11,No team,San Jose Barracuda,https://www.eliteprospects.com/player/75072/kyle-rau,Kyle Rau,8476415,Kyle Rau
97,No team,,,,2023-12-06,No team,Spartak Moskva,https://www.eliteprospects.com/player/3660/ilya-kovalchuk,Ilya Kovalchuk,8469454,Ilya Kovalchuk
98,No team,,,,2023-12-05,No team,Toronto Marlies,https://www.eliteprospects.com/player/16591/cameron-gaunce,Cameron Gaunce,8474611,Cameron Gaunce
99,No team,,,,2023-12-02,No team,Calgary Flames,https://www.eliteprospects.com/player/23154/mark-pysyk,Mark Pysyk,8475796,Mark Pysyk
100,No team,,,,2023-11-28,No team,Detroit Red Wings,https://www.eliteprospects.com/player/9326/patrick-kane,Patrick Kane,8474141,Patrick Kane
101,No team,,,,2023-11-27,No team,Ak Bars Kazan,https://www.eliteprospects.com/player/40249/alexei-marchenko,Alexei Marchenko,8476289,Alexey Marchenko
102,No team,,,,2023-11-25,No team,Kärpät,https://www.eliteprospects.com/player/99036/nick-ritchie,Nick Ritchie,8477941,Nick Ritchie
103,No team,,,,2023-11-20,No team,Nottingham Panthers,https://www.eliteprospects.com/player/30902/simon-despres,Simon Després,8475155,Simon Despres
104,No team,,,,2023-11-20,No team,JYP,https://www.eliteprospects.com/player/151013/c.j.-smith,C.J. Smith,8480083,C.J. Smith
105,No team,,,,2023-11-18,No team,Dinamo Minsk,https://www.eliteprospects.com/player/45554/brett-ritchie,Brett Ritchie,8476439,Brett Ritchie
106,No team,,,,2023-11-16,No team,SC Csíkszereda,https://www.eliteprospects.com/player/61293/matt-o-connor,Matt O'Connor,8478559,Matthew O'Connor
107,No team,,,,2023-11-15,No team,RoKi,https://www.eliteprospects.com/player/329764/matthew-barnaby,Matthew Barnaby,8459019,Matthew Barnaby
108,No team,,,,2023-11-14,No team,CSM Corona Brasov,https://www.eliteprospects.com/player/19051/philippe-cornet,Philippe Cornet,8474691,Philippe Cornet
109,No team,,,,2023-11-13,No team,HC Slovan Bratislava,https://www.eliteprospects.com/player/128977/emile-poirier,Émile Poirier,8477486,Emile Poirier
110,No team,,,,2023-11-08,No team,ERC Ingolstadt,https://www.eliteprospects.com/player/23151/brandon-kozun,Brandon Kozun,8475295,Brandon Kozun
111,No team,,,,2023-11-07,No team,Grenoble,https://www.eliteprospects.com/player/42434/roman-lyubimov,Roman Lyubimov,8479648,Roman Lyubimov
112,No team,,,,2023-11-02,No team,Wilkes-Barre/Scranton Penguins,https://www.eliteprospects.com/player/23154/mark-pysyk,Mark Pysyk,8475796,Mark Pysyk
113,No team,,,,2023-11-01,No team,EHC Kloten,https://www.eliteprospects.com/player/37422/nathan-beaulieu,Nathan Beaulieu,8476470,Nathan Beaulieu
114,No team,,,,2023-10-31,No team,Retired,https://www.eliteprospects.com/player/10212/paul-stastny,Paul Stastny,8471669,Paul Stastny
115,No team,,,,2023-10-29,No team,IK Oskarshamn,https://www.eliteprospects.com/player/161117/austin-wagner,Austin Wagner,8478455,Austin Wagner
116,No team,,,,2023-10-28,No team,Retired,https://www.eliteprospects.com/player/3670/joe-thornton,Joe Thornton,8466138,Joe Thornton
117,No team,,,,2023-10-28,No team,HC Ajoie,https://www.eliteprospects.com/player/115161/dmytro-timashov,Dmytro Timashov,8478857,Dmytro Timashov
118,No team,,,,2023-10-28,No team,Ste-Anne Aces,https://www.eliteprospects.com/player/104226/brett-lernout,Brett Lernout,8478004,Brett Lernout
119,No team,,,,2023-10-26,No team,HK Nový Jičín,https://www.eliteprospects.com/player/8652/rostislav-olesz,Rostislav Olesz,8471220,Rostislav Olesz
120,No team,,,,2023-10-21,No team,Adler Mannheim,https://www.eliteprospects.com/player/11667/tyler-ennis,Tyler Ennis,8474589,Tyler Ennis
121,No team,,,,2023-10-19,No team,Severstal Cherepovets,https://www.eliteprospects.com/player/166373/christian-jaros,Christian Jaros,8478868,Christian Jaros
122,No team,,,,2023-10-12,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/273622/alex-formenton,Alex Formenton,8480029,Alex Formenton
123,No team,,,,2023-10-11,No team,Colorado Eagles,https://www.eliteprospects.com/player/24654/peter-holland,Peter Holland,8475180,Peter Holland
124,No team,,,,2023-10-11,No team,Iserlohn Roosters,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,Hunter Shinkaruk,8477445,Hunter Shinkaruk
125,No team,,,,2023-10-01,No team,Retired,https://www.eliteprospects.com/player/9339/brandon-sutter,Brandon Sutter,8474091,Brandon Sutter
126,No team,,,,2023-09-28,No team,Wetaskiwin Longhorns,https://www.eliteprospects.com/player/14043/steve-macintyre,Steve MacIntyre,8470896,Steve MacIntyre
127,No team,,,,2023-08-25,No team,SKA St. Petersburg,https://www.eliteprospects.com/player/74611/alex-galchenyuk,Alex Galchenyuk,8476851,Alex Galchenyuk
128,No team,,,,2023-07-08,No team,CSKA Moskva,https://www.eliteprospects.com/player/250489/ivan-fedotov,Ivan Fedotov,8478905,Ivan Fedotov
129,No team,,,,2023-06-29,No team,TSV Erding,https://www.eliteprospects.com/player/10980/dimitri-patzold,Dimitri Pätzold,8469556,Dimitri Patzold
130,No team,,,,2023-05-28,No team,Eispiraten Crimmitschau,https://www.eliteprospects.com/player/26388/colin-smith,Colin Smith,8476536,Colin Smith
131,No team,,,,2023-04-26,No team,Krefeld Pinguine,https://www.eliteprospects.com/player/8581/christian-ehrhoff,Christian Ehrhoff,8469555,Christian Ehrhoff
132,No team,,,,2023-04-12,No team,Retired,https://www.eliteprospects.com/player/6423/perttu-lindgren,Perttu Lindgren,8471738,Perttu Lindgren
133,No team,,,,2023-03-22,No team,Retired,https://www.eliteprospects.com/player/11429/brian-boyle,Brian Boyle,8470619,Brian Boyle
134,No team,,,,2023-03-09,No team,Henderson Silver Knights,https://www.eliteprospects.com/player/11496/fred-brathwaite,Fred Brathwaite,8459252,Fred Brathwaite
135,No team,,,,2023-03-07,No team,Toledo Walleye,https://www.eliteprospects.com/player/9410/t.j.-hensick,T.J. Hensick,8471753,T.J. Hensick
136,No team,,,,2023-02-22,No team,Charlotte Checkers,https://www.eliteprospects.com/player/33265/cory-conacher,Cory Conacher,8476195,Cory Conacher
137,No team,,,,2023-02-16,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/45410/zack-mitchell,Zack Mitchell,8476619,Zack Mitchell
138,No team,,,,2023-02-13,No team,Gävle GIK,https://www.eliteprospects.com/player/354/jonas-nordqvist,Jonas Nordqvist,8468529,Jonas Nordqvist
139,No team,,,,2023-02-08,No team,Straubing Tigers,https://www.eliteprospects.com/player/74998/mark-alt,Mark Alt,8475729,Mark Alt
140,No team,,,,2023-02-08,No team,Djurgårdens IF,https://www.eliteprospects.com/player/142243/lukas-vejdemo,Lukas Vejdemo,8478838,Lukas Vejdemo
141,No team,,,,2023-01-29,No team,Trois-Rivières Lions,https://www.eliteprospects.com/player/15208/pierre-luc-letourneau-leblond,Pierre-Luc Létourneau-Leblond,8471428,Pierre-Luc Letourneau-Leblond
142,No team,,,,2023-01-28,No team,Villacher SV,https://www.eliteprospects.com/player/11493/jamie-fraser,Jamie Fraser,8473827,Jamie Fraser
143,No team,,,,2023-01-24,No team,Orlando Solar Bears,https://www.eliteprospects.com/player/91267/garret-sparks,Garret Sparks,8476343,Garret Sparks
144,No team,,,,2023-01-24,No team,Starbulls Rosenheim,https://www.eliteprospects.com/player/10879/tomas-popperle,Tomas Pöpperle,8471793,Tomas Popperle
145,No team,,,,2023-01-05,No team,Ontario Reign,https://www.eliteprospects.com/player/56840/tyrell-goulbourne,Tyrell Goulbourne,8477399,Tyrell Goulbourne
146,No team,,,,2023-01-02,No team,Trois-Rivières Lions,https://www.eliteprospects.com/player/15208/pierre-luc-letourneau-leblond,Pierre-Luc Létourneau-Leblond,8471428,Pierre-Luc Letourneau-Leblond
147,No team,,,,2022-12-30,No team,Retired,https://www.eliteprospects.com/player/32728/devante-smith-pelly,Devante Smith-Pelly,8475758,Devante Smith-Pelly
148,No team,,,,2022-12-22,No team,Grizzlys Wolfsburg,https://www.eliteprospects.com/player/62740/matt-lorito,Matt Lorito,8478371,Matt Lorito
149,No team,,,,2022-12-20,No team,Retired,https://www.eliteprospects.com/player/11427/alex-biega,Alex Biega,8473415,Alex Biega
150,No team,,,,2022-12-19,No team,Retired,https://www.eliteprospects.com/player/38007/andrew-hammond,Andrew Hammond,8477202,Andrew Hammond
151,No team,,,,2022-12-16,No team,Reading Royals,https://www.eliteprospects.com/player/269479/kaden-fulcher,Kaden Fulcher,8480363,Kaden Fulcher
152,No team,,,,2022-12-14,No team,HC Ambrì-Piotta,https://www.eliteprospects.com/player/273622/alex-formenton,Alex Formenton,8480029,Alex Formenton
153,No team,,,,2022-12-14,No team,Bayreuth Tigers,https://www.eliteprospects.com/player/213262/brandon-halverson,Brandon Halverson,8477990,Brandon Halverson
154,No team,,,,2022-12-13,No team,Brynäs IF,https://www.eliteprospects.com/player/121841/kevin-roy,Kevin Roy,8476971,Kevin Roy
155,No team,,,,2022-12-09,No team,Storhamar,https://www.eliteprospects.com/player/9402/david-booth,David Booth,8471266,David Booth
156,No team,,,,2022-12-02,No team,Storhamar,https://www.eliteprospects.com/player/9230/jakub-kindl,Jakub Kindl,8471693,Jakub Kindl
157,No team,,,,2022-11-29,No team,Luleå HF,https://www.eliteprospects.com/player/4407/mario-kempe,Mario Kempe,8474131,Mario Kempe
158,No team,,,,2022-11-28,No team,Fischtown Pinguins,https://www.eliteprospects.com/player/5511/niklas-svedberg,Niklas Svedberg,8476844,Niklas Svedberg
159,No team,,,,2022-11-26,No team,Grand Rapids Griffins,https://www.eliteprospects.com/player/32978/alex-chiasson,Alex Chiasson,8475163,Alex Chiasson
160,No team,,,,2022-11-24,No team,Kunlun Red Star,https://www.eliteprospects.com/player/34751/tomas-jurco,Tomas Jurco,8476430,Tomas Jurco
161,No team,,,,2022-11-21,No team,EV Zug,https://www.eliteprospects.com/player/10460/justin-abdelkader,Justin Abdelkader,8471716,Justin Abdelkader
162,No team,,,,2022-11-20,No team,Florida Everblades,https://www.eliteprospects.com/player/46009/nick-lappin,Nick Lappin,8479250,Nick Lappin
163,No team,,,,2022-11-16,No team,Tilburg Trappers,https://www.eliteprospects.com/player/36711/brett-bulmer,Brett Bulmer,8475757,Brett Bulmer
164,No team,,,,2022-11-15,No team,Lehigh Valley Phantoms,https://www.eliteprospects.com/player/9300/artyom-anisimov,Artyom Anisimov,8473573,Artem Anisimov
165,No team,,,,2022-11-12,No team,Allen Americans,https://www.eliteprospects.com/player/477894/tom-hodges,Tom Hodges,8480591,Thomas Hodges
166,No team,,,,2022-11-10,No team,HV71,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,Niklas Hjalmarsson,8471769,Niklas Hjalmarsson
167,No team,,,,2022-11-10,No team,Colorado Eagles,https://www.eliteprospects.com/player/74611/alex-galchenyuk,Alex Galchenyuk,8476851,Alex Galchenyuk
168,No team,,,,2022-11-10,No team,Frölunda HC,https://www.eliteprospects.com/player/683/loui-eriksson,Loui Eriksson,8470626,Loui Eriksson
169,No team,,,,2022-11-06,No team,EHC Visp,https://www.eliteprospects.com/player/120197/jake-virtanen,Jake Virtanen,8477937,Jake Virtanen
170,No team,,,,2022-10-28,No team,Retired,https://www.eliteprospects.com/player/9201/devan-dubnyk,Devan Dubnyk,8471227,Devan Dubnyk
171,No team,,,,2022-10-24,No team,SC Bern,https://www.eliteprospects.com/player/11667/tyler-ennis,Tyler Ennis,8474589,Tyler Ennis
172,No team,,,,2022-10-03,No team,Chicago Wolves,https://www.eliteprospects.com/player/24173/jason-garrison,Jason Garrison,8474520,Jason Garrison
173,No team,,,,2022-05-10,No team,Retired,https://www.eliteprospects.com/player/3671/patrick-marleau,Patrick Marleau,8466139,Patrick Marleau
174,No team,,,,2022-04-30,No team,Anaheim Ducks,https://www.eliteprospects.com/player/477894/tom-hodges,Tom Hodges,8480591,Thomas Hodges
